Retail_Clearance,Retail_InTransitQTY,Retail_Product_Color,Retail_Product_Dimension,Retail_Product_ExternalSKU,Retail_Product_ImageURL,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2,Retail_Product_Level2Name,Retail_Product_Level3,Retail_Product_Level3Name,Retail_Product_Level4,Retail_Product_Level4Name,Retail_Product_Level5,Retail_Product_Level5Name,Retail_Product_Manufacturer,Retail_Product_Name,Retail_Product_RFIDTagged,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_Product_UOM,Retail_Product_UPC,Retail_Product_UPCs,Retail_SFMax,Retail_SFMin,Retail_SOHDate,Retail_SOHQTY,Retail_SOHQTY_SF,Retail_SOHQTY_SR,Retail_StoreInProcess,Retail_StoreNumber,serial,thingTypeId
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMB,CMB,CMBAC,CMBA,SARJA,CMBAC,NaVal,CALCA SARJA EVT PAIS CF PRD INK AMACIADA,NaVal,9486500003,46,CALÇA SARJA,NaVal,00094865000329,00094865000329,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009486500003,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCCA,CYCC,SARJA,CYCCA,NaVal,BERMUDA SARJA PS SLO INK ABERTURA BARRA,NaVal,9383790001,46,BOTTOM CURTO SARJA PLUS,NaVal,00093837900117,00093837900117,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009383790001,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCCA,CYCC,SARJA,CYCCA,NaVal,BERMUDA SARJA PS SLO INK ABERTURA BARRA,NaVal,9383770006,56,BOTTOM CURTO SARJA PLUS,NaVal,00093837700618,00093837700618,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009383770006,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJABP,CJAB,CJ,CJABP,NaVal,CALCINHA  BIQUINI CJ MSA ELLA BICOLOR LI,NaVal,9424790003,GG,CALCINHA / BOTTOM,NaVal,00094247900377,00094247900377,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009424790003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAI,CMAA,CM,CMAAI,NaVal,CALCA CM PRD INK LAVAGEM COM USED BIGODE,NaVal,9440950005,46,CALÇA JEANS,NaVal,00094409500513,00094409500513,0,0,2022-08-16 07:00:36.468,0,0,0,0,233,233_009440950005,384
false,0,VINHO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJABE,CJAB,CJ,CJABE,NaVal,CALCINHA CJ MSA ELLA BICOLOR VINHO GG VI,NaVal,9687080002,GG,CALCINHA / BOTTOM,NaVal,00096870800222,00096870800222,0,0,2022-08-16 07:00:36.468,0,0,0,0,233,233_009687080002,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATD,C6AT,TRS,C6ATD,NaVal,2 SOUTIENS APP TRS BASE C  BJ SEM ARO RE,NaVal,8523680003,46,SOUTIEN / TOP,NaVal,00085236800372,00085236800372,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008523680003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYB,NaVal,CYBA,JEANS,CYBAB,NaVal,CALCA JEANS JV MSA INK BASICA BARRA VIRA,NaVal,9684690004,40,CALÇA JEANS,NaVal,00096846900413,00096846900413,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009684690004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAV,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS  BIO MARCA DE TERCEIROS Jogg,NaVal,9697910006,46,CALÇA JEANS,NaVal,00096979100612,00096979100612,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009697910006,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5AAA,C5AA,C5,C5AAA,NaVal,OCULOS  C5 MAIS ACESSORIOS OCULOS FEMINI,NaVal,9718510001,UNICO,ÓCULOS ACETATO,NaVal,00097185100151,00097185100151,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009718510001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAHA,CYAH,JEANS,CYAHA,NaVal,SHORT JEANS JV MSA INK ELASTICO CINTURA,NaVal,9592960002,36,SAIA,NaVal,00095929600257,00095929600257,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009592960002,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABK,C6AB,TRS,C6ABK,NaVal,CINTA APP CALCA ALTA TRS ZERO BARRIGA RE,NaVal,8332770004,GG,CALCINHA / BOTTOM,NaVal,00083327700402,00083327700402,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_008332770004,384
false,0,PINK,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGS,CPMG,CP,CPMGS,NaVal,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,NaVal,9305990001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00093059900162,00093059900162,0,0,2022-08-16 07:00:36.468,6,6,0,0,233,233_009305990001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABG,C6AB,TRS,C6ABG,NaVal,3 CALCINHAS APP TRS REF 51509 K228 LISTR,NaVal,8845490002,G,CALCINHA / BOTTOM,NaVal,00088454900237,00088454900237,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008845490002,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HZ,HZA,HZA,HZAMA,HZAM,REL TUGUIR A10781,HZAMA,NaVal,RELOGIO WEIDE MASC PRATA KIT PULSEIRA AN,NaVal,9553060000,NA,KIT MASCULINO PRATA,NaVal,00095530600011,00095530600011,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009553060000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADE,CYAD,CY,CYADE,NaVal,SAIA CY SAW MARCA DE TERCEIROS SAIA LISO,NaVal,9692420005,44,BOTTOM CURTO JEANS,NaVal,00096924200572,00096924200572,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009692420005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCDB,CYCD,JEANS,CYCDB,NaVal,BERMUDA JEANS PS PRD INK MARMORIZADO COM,NaVal,9481250001,46,BOTTOM CURTO JEANS PLUS,NaVal,00094812500117,00094812500117,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009481250001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCCB,CYCC,JEANS,CYCCB,NaVal,SHORT JEANS PS PRD INK CLOCHARD COM AMAR,NaVal,9481170004,48,BOTTOM CURTO SARJA PLUS,NaVal,00094811700426,00094811700426,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009481170004,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,NaVal,CJA,NaVal,CJAT,NaVal,CJATC,NaVal,SOUTIEN  SLO ELLA MARINHO LISO AZUL 46 A,NaVal,9637490004,46,SOUTIEN / TOP,NaVal,00096374900497,00096374900497,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009637490004,384
false,0,DOURADO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5ABA,C5AB,OCULOS DOURADO,C5ABA,NaVal,OCULOS FEM MET DOURADO QUADRADO FUME  02,NaVal,9463840001,UNICO,ÓCULOS METAL,NaVal,00094638400158,00094638400158,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009463840001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DAB,C8DA,C8,C8DAB,NaVal,CALCA C8 PRD JUVO INK SUPER STONE USED E,NaVal,9484130001,10,CALÇA,NaVal,00094841300177,00094841300177,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009484130001,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRATA,CRAT,CR,CRATA,NaVal,SOUTIEN CR SLO ELLA RENDA  LISO VERDE 42,NaVal,9647240002,42,SOUTIEN / TOP,NaVal,00096472400295,00096472400295,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009647240002,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WL,WLE,WLE,WLEAB,WLEA,WL,WLEAB,NaVal,DEMAQUILANTE PRIMER  WL VULT TONICO FACI,NaVal,9031810000,NA,DEMAQUILANTE / PRIMER,NaVal,07899852001746,07899852001746,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009031810000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAU,CYAA,CY,CYAAU,NaVal,CALCA CY SAW MARCA DE TERCEIROS MOM LISO,NaVal,9692450003,38,CALÇA JEANS,NaVal,00096924500375,00096924500375,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009692450003,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEB,CYAE,SARJA,CYAEB,NaVal,SHORT SARJA CRN PRD INK COM ELASTICO NA,NaVal,9480710001,38,BOTTOM CURTO SARJA,NaVal,00094807100193,00094807100193,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009480710001,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HJ,HJB,HJB,HJBAB,HJBA,NaVal,HJBAB,NaVal,TABLET POSITIVO TWIST MINIONS T770KM 32G,NaVal,8863570000,NA,TABLET WIFI ANDROID,NaVal,00088635700090,00088635700090,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008863570000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,NaVal,9697960002,42,CALÇA JEANS,NaVal,00096979600259,00096979600259,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009697960002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCBB,CYCB,CALCA JEANS,CYCBB,NaVal,CALCA JEANS PS MSA BARRA ITALIANA 3184 J,NaVal,9632970002,48,CALÇA JEANS PLUS,NaVal,00096329700264,00096329700264,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009632970002,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5AAA,C5AA,C5,C5AAA,NaVal,OCULOS  C5 MSA MAIS ACESSORIOS FEM ACE M,NaVal,9682750001,UNICO,ÓCULOS ACETATO,NaVal,00096827500113,00096827500113,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009682750001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADA,CYAD,JEANS,CYADA,NaVal,SHORT JEANS JV MSA INK BARRA CHUVEIRINHO,NaVal,9167460004,40,BOTTOM CURTO JEANS,NaVal,00091674600412,00091674600412,0,0,2022-08-16 07:00:36.468,7,7,0,0,233,233_009167460004,384
false,0,VERMELHO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJATU,CJAT,SNS SLO,CJATU,NaVal,SOUTIEN  SNS SLO PUSH UP RENDA VERMELHO,NaVal,8222160004,46,SOUTIEN / TOP,NaVal,00082221600429,00082221600429,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008222160004,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5AAA,C5AA,C5,C5AAA,NaVal,OCULOS  C5 MSA MAIS ACESSORIOS ACE FEM P,NaVal,9683740001,UNICO,ÓCULOS ACETATO,NaVal,00096837400106,00096837400106,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009683740001,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WA,WAD,WAD,WADPB,WADP,WA,WADPB,NaVal,PERFUME  WA JEQUITI DESODORANTE COLONIA,NaVal,9038050000,NA,PERFUME,NaVal,07899952307649,07899952307649,0,0,2022-08-16 07:00:36.468,15,15,0,0,233,233_009038050000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAB,CYAA,JEANS,CYAAB,NaVal,CALCA JEANS CRN MSA INK FIVE POCKETS USE,NaVal,9384130003,40,CALÇA JEANS,NaVal,00093841300316,00093841300316,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009384130003,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPC,CPC,CPCCB,CPCC,CP,CPCCB,NaVal,CHINELO ABERTO EVA ACC SLO FLEECE OFF WH,NaVal,9645410002,39/40,CHINELOS,NaVal,00096454100243,00096454100243,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009645410002,384
false,0,BEGE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATG,C6AT,TRS,C6ATG,NaVal,SOUTIEN TRS ALEGRETO  REF 61743 BEGE  DE,NaVal,9263030003,52,SOUTIEN / TOP,NaVal,00092630300360,00092630300360,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009263030003,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEB,CYAE,SARJA,CYAEB,NaVal,SHORT SARJA JV PRD INK ESTAMPADA DE ESTR,NaVal,9575020002,38,BOTTOM CURTO SARJA,NaVal,00095750200282,00095750200282,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009575020002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAD,CYAA,JEANS,CYAAD,NaVal,CALCA JEANS CRN PRD INK USED TANK DETONA,NaVal,9479640002,38,CALÇA JEANS,NaVal,00094796400298,00094796400298,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009479640002,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7ATT,C7AT,TG SLO,C7ATT,NaVal,SOUTIEN TG BASICO CHOCO ERI C7 48 CHOCOL,NaVal,7998020002,48,SOUTIEN / TOP,NaVal,00079980200250,00079980200250,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_007998020002,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYB,CYB,CYBAB,CYBA,SARJA EVT,CYBAB,NaVal,CALCA SARJA EVT CRN MSA INK RASGOS BARRA,NaVal,9412600006,46,CALÇA JEANS,NaVal,00094126000686,00094126000686,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009412600006,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAU,CYAA,CY,CYAAU,NaVal,CALCA CY SAW MARCA DE TERCEIROS MOM LISO,NaVal,9692450005,42,CALÇA JEANS,NaVal,00096924500535,00096924500535,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009692450005,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WL,WLC,WLC,WLCEC,WLCE,WL,WLCEC,NaVal,BASE ROSTO  WL VULT VULT BAS MATE BEGE 0,NaVal,9031840000,NA,BASE LIQUIDA,NaVal,07898417965547,07898417965547,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009031840000,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRAKB,CRAK,CR,CRAKB,NaVal,CALCINHA CR SLO ELLA  CALCINHA CANELADA,NaVal,9577810008,GG,KIT CALCINHA,NaVal,00095778100854,00095778100854,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009577810008,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRB,CRB,CRBCB,CRBC,CR,CRBCB,NaVal,CAMISOLA MANGA CURTA CR PRD ELLA LISO AZ,NaVal,9569190002,GG,CAMISOLA / ROBE,NaVal,00095691900227,00095691900227,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009569190002,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7AKK,C7AK,TG SLO,C7AKK,NaVal,CALC TG BAS KIT 2X1  PTO CHOCO LIV C7 G,NaVal,8516950003,G,KIT CALCINHA,NaVal,00085169500325,00085169500325,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008516950003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8C,C8C,C8CAB,C8CA,C8,C8CAB,NaVal,CALCA C8 PRD INFA INK STONE USED E RASGO,NaVal,9483630003,8,CALÇA,NaVal,00094836300328,00094836300328,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009483630003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAH,CMAA,CM,CMAAH,NaVal,CALCA CM MSA INK LAVAGEM COM STONE USED,NaVal,9440860005,46,CALÇA JEANS,NaVal,00094408600528,00094408600528,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009440860005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8C,C8C,C8CAA,C8CA,C8,C8CAA,NaVal,CALCA C8 JUVA PRD INK SKY BLEACH COM USE,NaVal,9484020003,14,CALÇA,NaVal,00094840200331,00094840200331,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009484020003,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYABC,CYAB,SARJA,CYABC,NaVal,CALCA SARJA CRN MSA INK PUSH UP BOLSO SE,NaVal,9415770004,46,CALÇA SARJA,NaVal,00094157700456,00094157700456,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009415770004,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRACB,CRAC,CR,CRACB,NaVal,CAMISOLA MANGA CURTA CR SLO ELLA AMERICA,NaVal,9429860001,P,CAMISOLA / ROBE,NaVal,00094298600172,00094298600172,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009429860001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJASB,CJAS,CJ,CJASB,NaVal,SHORT DOLL SEM MANGA CJ SLO ELLA ONCINHA,NaVal,9648870003,GG,SHORT DOLL,NaVal,00096488700341,00096488700341,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009648870003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAD,NaVal,CYADE,NaVal,SHORT CY SAW EVT LAN MARCA DE TERCEIROS,NaVal,9703570001,38,BOTTOM CURTO JEANS,NaVal,00097035700173,00097035700173,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009703570001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,NaVal,C8A,NaVal,C8AA,C8  INFO,C8AAB,NaVal,CALCA C8 SLO EVT LCM INFO INK COS DE ELA,NaVal,9275450003,4,CALÇA,NaVal,00092754500356,00092754500356,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009275450003,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGT,CPMG,NaVal,CPMGT,NaVal,PACOTE CONTENDO APP   03 PARES DE MEIAS,NaVal,8028050001,34-39,MEIA CASUAL/ESPORTIVA,NaVal,00080280500162,00080280500162,0,0,2022-08-16 07:00:36.468,10,10,0,0,233,233_008028050001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYD,NaVal,CYDA,JEANS,CYDAB,NaVal,CALCA JEANS CRN MSA INK USED BIGODE BARR,NaVal,9384570001,46,CALÇA JEANS,NaVal,00093845700150,00093845700150,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009384570001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABA,CMAB,CS,CMABA,NaVal,BERMUDA CS SLO INK RETA COM GANCHO MEDIO,NaVal,9171540008,36,BERMUDA JEANS,NaVal,00091715400896,00091715400896,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009171540008,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C9,C9A,C9A,C9ATD,C9AT,NaVal,C9ATD,NaVal,SOUTIEN NADADOR ESS C9 PRD LISO PTO ESPE,NaVal,9316970002,46,SOUTIEN / TOP,NaVal,00093169700201,00093169700201,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009316970002,384
false,0,DOURADO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5E,C5E,C5EAB,C5EA,CONJ BIJU LTCJP 103,C5EAB,NaVal,CONJUNTO BIJU LTCJP 103 PRATA SEM TAMANH,NaVal,9685350001,SEM TAMANHO,CONJUNTO,NaVal,00096853500149,00096853500149,0,0,2022-08-16 07:00:36.468,10,10,0,0,233,233_009685350001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMB,CMB,CMBAB,CMBA,CM,CMBAB,NaVal,CALCA CM MSA  INK PTO EMP SLIM 5 POCKETS,NaVal,9440720002,38,CALÇA SARJA,NaVal,00094407200217,00094407200217,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009440720002,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMB,CMB,CMBBC,CMBB,SARJA,CMBBC,NaVal,BERMUDA SARJA CRN MSA INK BERMUDA CHINO,NaVal,9637480008,38,BERMUDA SARJA,NaVal,00096374800865,00096374800865,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009637480008,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAA,JEANS,CYAAL,NaVal,CALCA JEANS JV PRD INK RECORTE FRONTAL L,NaVal,9579560006,46,CALÇA JEANS,NaVal,00095795600603,00095795600603,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009579560006,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRAKB,CRAK,CR,CRAKB,NaVal,CALCINHA CR SLO ELLA ESTAMPADO 999 CHOCO,NaVal,9656840001,G,KIT CALCINHA,NaVal,00096568400178,00096568400178,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009656840001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADD,CYAD,JEANS,CYADD,NaVal,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,NaVal,9384410007,46,BOTTOM CURTO JEANS,NaVal,00093844100777,00093844100777,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009384410007,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEA,CYAE,SARJA,CYAEA,NaVal,SHORT SARJA JV SLO INK COM AMASSADINHO,NaVal,9384360007,40,BOTTOM CURTO SARJA,NaVal,00093843600704,00093843600704,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009384360007,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABB,CMAB,JEANS,CMABB,NaVal,BERMUDA JEANS CRN MSA INK USED BIGODE DE,NaVal,9578640001,38,BERMUDA JEANS,NaVal,00095786400199,00095786400199,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009578640001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAD,JEANS,CYADF,NaVal,BERMUDA JEANS CRN MSA INK USED BARRA DES,NaVal,9573010002,36,BOTTOM CURTO JEANS,NaVal,00095730100250,00095730100250,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009573010002,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WK,WKG,WKG,WKGAA,WKGA,ESTOJO COFFRET,WKGAA,NaVal,ESTOJO COFFRET BLUE LIRIO,NaVal,9308040000,NA,PRODUTOS PARA CORPO,NaVal,07898459995304,07898459995304,0,0,2022-08-16 07:00:36.468,0,0,0,0,233,233_009308040000,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATD,C6AT,TRS,C6ATD,NaVal,2 SOUTIENS TRS BASE C BOJO SEM ARO PTO,NaVal,8831740002,44,SOUTIEN / TOP,NaVal,00088317400225,00088317400225,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_008831740002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,NaVal,C8D,NaVal,C8DA,C8,C8DAB,NaVal,CALCA C8 PRD JUVO INK STONE USED TANK E,NaVal,9475040003,14,CALÇA,NaVal,00094750400357,00094750400357,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009475040003,384
false,0,AMARELO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8C,C8C,C8CBA,C8CB,C8,C8CBA,NaVal,SHORT C8 SLO INK SHORT INFO JUVA BARRA V,NaVal,9633580003,14,SHORT/SAIA,NaVal,00096335800354,00096335800354,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009633580003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAC,CYAA,JEANS,CYAAC,NaVal,CALCA JEANS CRN MSA INK USED TANK BARRA,NaVal,9479560005,44,CALÇA JEANS,NaVal,00094795600507,00094795600507,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009479560005,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HZ,NaVal,HZA,NaVal,HZAM,KTG30072,HZAMA,NaVal,RELOGIO MASC TUGUIR PRATA KIT PULSEIRA A,NaVal,9728140000,NA,KIT MASCULINO PRATA,NaVal,00097281400087,00097281400087,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009728140000,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRAKA,CRAK,NaVal,CRAKA,NaVal,CALCINHA  PRD ELLA STAR ESTAMPADO CINZA,NaVal,9388970001,M,KIT CALCINHA,NaVal,00093889700185,00093889700185,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009388970001,384
